"","row","col","edge","index","group","group_label","valence","arousal","type"
"1883","GOOD","RED",0.113732993197279,5,"emotion_color","Color-Emotion",0.658986175115207,0.682242990654206,"between"
"1884","LIKE","RED",0.0308248299319729,5,"emotion_color","Color-Emotion",0.728110599078341,0.855140186915888,"between"
"1885","BAD","RED",0.112244897959184,5,"emotion_color","Color-Emotion",0.626728110599079,0.962616822429907,"between"
"1886","WANT","RED",0.0314716312056737,5,"emotion_color","Color-Emotion",0.949308755760369,0.936915887850467,"between"
"1887","TASTY","RED",0.11756876663709,6,"taste_color","Taste-Color",0.812596006144393,0.939252336448598,"between"
"1888","TASTE (SOMETHING)","RED",0.104211897524968,6,"taste_color","Taste-Color",0.852534562211982,0.892523364485981,"between"
"1889","SWEET","RED",0.0737476808905382,6,"taste_color","Taste-Color",0.67741935483871,0.794392523364486,"between"
"1890","SALT","RED",0.0937499999999998,6,"taste_color","Taste-Color",0.941628264208909,0.885514018691589,"between"
"1891","SALTY","RED",0.12677304964539,6,"taste_color","Taste-Color",0.912442396313364,0.747663551401869,"between"
"1892","SOUR","RED",0.099431818181818,6,"taste_color","Taste-Color",0.7357910906298,0.983644859813084,"between"
"1893","BITTER","RED",0.106884057971015,6,"taste_color","Taste-Color",0.686635944700461,0.911214953271028,"between"
"1894","SPICY","RED",0.381590136054421,6,"taste_color","Taste-Color",0.900153609831029,0.623831775700935,"between"
"1895","ROTTEN","RED",0.146330872774642,6,"taste_color","Taste-Color",0.502304147465438,0.97196261682243,"between"
"1896","FRESH","RED",0.26764455782313,6,"taste_color","Taste-Color",0.846390168970814,0.376168224299066,"between"
"1897","RAW","RED",0.401998299319728,6,"taste_color","Taste-Color",0.800307219662058,0.97196261682243,"between"
"1898","RIPE","RED",0.469387755102041,6,"taste_color","Taste-Color",0.984639016897081,0.94392523364486,"between"
"1899","BLACK","RED",0.799423758865248,3,"color","Color",0.95852534562212,0.663551401869159,"within"
"1900","WHITE","RED",0.812418584455058,3,"color","Color",0.921658986175115,0.60981308411215,"within"
"1912","ANGER","BLUE",0.167173252279635,5,"emotion_color","Color-Emotion",0.380952380952381,0.476635514018692,"between"
"1913","ANXIETY","BLUE",0.23639455782313,5,"emotion_color","Color-Emotion",0.362519201228879,0.745327102803738,"between"
"1914","ENVY","BLUE",0.176074685193226,5,"emotion_color","Color-Emotion",0.465437788018433,0.845794392523365,"between"
"1915","FEAR (FRIGHT)","BLUE",0.155187074829932,5,"emotion_color","Color-Emotion",0.447004608294931,0.427570093457944,"between"
"1916","GLOOMY","BLUE",0.597151360544218,5,"emotion_color","Color-Emotion",0.480798771121352,0.913551401869159,"between"
"1917","GRIEF","BLUE",0.260312635692575,5,"emotion_color","Color-Emotion",0.354838709677419,0.705607476635514,"between"
"1918","HAPPY","BLUE",0.250887311446317,5,"emotion_color","Color-Emotion",0.701996927803379,0.448598130841122,"between"
"1919","HATE","BLUE",0.150092506938021,5,"emotion_color","Color-Emotion",0.298003072196621,0.399532710280374,"between"
"1920","HOPE","BLUE",0.13265306122449,5,"emotion_color","Color-Emotion",0.854070660522273,0.626168224299065,"between"
"1921","JOY","BLUE",0.156969170646982,5,"emotion_color","Color-Emotion",0.741935483870968,0.565420560747664,"between"
"1922","LOVE","BLUE",0.105496453900709,5,"emotion_color","Color-Emotion",0.774193548387097,0.609813084112149,"between"
"1923","PITY","BLUE",0.207989578810247,5,"emotion_color","Color-Emotion",0.485407066052227,0.911214953271028,"between"
"1924","PROUD","BLUE",0.156388642413487,5,"emotion_color","Color-Emotion",0.927803379416283,0.565420560747664,"between"
"1925","REGRET","BLUE",0.19092970521542,5,"emotion_color","Color-Emotion",0.52073732718894,0.717289719626168,"between"
"1926","SAD","BLUE",0.422619047619048,5,"emotion_color","Color-Emotion",0.319508448540707,0.953271028037383,"between"
"1927","SHAME","BLUE",0.158858998144712,5,"emotion_color","Color-Emotion",0.399385560675883,0.600467289719626,"between"
"1928","SURPRISED","BLUE",0.0842198581560284,5,"emotion_color","Color-Emotion",0.993855606758833,0.47196261682243,"between"
"1929","WORRY","BLUE",0.226615646258504,5,"emotion_color","Color-Emotion",0.319508448540707,0.383177570093458,"between"
"1930","MERRY","BLUE",0.134141156462585,5,"emotion_color","Color-Emotion",0.897081413210445,0.794392523364486,"between"
"1931","DESIRE","BLUE",0.103343465045593,5,"emotion_color","Color-Emotion",0.920122887864823,0.413551401869159,"between"
"1932","GOOD","BLUE",0.0616587060356059,5,"emotion_color","Color-Emotion",0.791090629800307,0.992990654205608,"between"
"1933","LIKE","BLUE",0.123724489795918,5,"emotion_color","Color-Emotion",0.860215053763441,0.83411214953271,"between"
"1934","BAD","BLUE",0.115873015873016,5,"emotion_color","Color-Emotion",0.494623655913978,0.726635514018692,"between"
"1935","WANT","BLUE",0.104211897524968,5,"emotion_color","Color-Emotion",0.918586789554531,0.626168224299065,"between"
"1936","TASTY","BLUE",0.0648526077097506,6,"taste_color","Taste-Color",0.944700460829493,0.628504672897196,"between"
"1937","TASTE (SOMETHING)","BLUE",0.0622874149659866,6,"taste_color","Taste-Color",0.984639016897081,0.796728971962617,"between"
"1938","SWEET","BLUE",0.113520408163266,6,"taste_color","Taste-Color",0.80952380952381,0.894859813084112,"between"
"1939","SALT","BLUE",0.136746453900709,6,"taste_color","Taste-Color",0.926267281105991,0.803738317757009,"between"
"1940","SALTY","BLUE",0.116780045351474,6,"taste_color","Taste-Color",0.780337941628264,0.941588785046729,"between"
"1941","SOUR","BLUE",0.102040816326531,6,"taste_color","Taste-Color",0.603686635944701,0.705607476635514,"between"
"1942","BITTER","BLUE",0.163265306122449,6,"taste_color","Taste-Color",0.554531490015361,0.77803738317757,"between"
"1943","SPICY","BLUE",0.0926870748299322,6,"taste_color","Taste-Color",0.967741935483871,0.313084112149533,"between"
"1944","ROTTEN","BLUE",0.126108156028369,6,"taste_color","Taste-Color",0.370199692780338,0.717289719626168,"between"
"1945","FRESH","BLUE",0.134824142422927,6,"taste_color","Taste-Color",0.978494623655914,0.686915887850467,"between"
"1946","RAW","BLUE",0.096527777777778,6,"taste_color","Taste-Color",0.668202764976959,0.661214953271028,"between"
"1947","RIPE","BLUE",0.0933248299319726,6,"taste_color","Taste-Color",0.852534562211982,0.745327102803738,"between"
"1948","BLACK","BLUE",0.915762049500652,3,"color","Color",0.82642089093702,0.974299065420561,"within"
"1949","WHITE","BLUE",0.765306122448979,3,"color","Color",0.946236559139785,0.920560747663551,"within"
"1950","RED","BLUE",0.904438405797102,3,"color","Color",0.8678955453149,0.689252336448598,"within"
"1961","ANGER","YELLOW",0.0425724637681159,5,"emotion_color","Color-Emotion",0.448540706605223,0.509345794392523,"between"
"1962","ANXIETY","YELLOW",0.0826955782312926,5,"emotion_color","Color-Emotion",0.43010752688172,0.77803738317757,"between"
"1963","ENVY","YELLOW",0.156100738167608,5,"emotion_color","Color-Emotion",0.533026113671275,0.878504672897196,"between"
"1964","FEAR (FRIGHT)","YELLOW",0.0516581632653061,5,"emotion_color","Color-Emotion",0.514592933947773,0.460280373831776,"between"
"1965","GLOOMY","YELLOW",0.102040816326531,5,"emotion_color","Color-Emotion",0.548387096774194,0.880841121495327,"between"
"1966","GRIEF","YELLOW",0.0618622448979591,5,"emotion_color","Color-Emotion",0.422427035330261,0.738317757009346,"between"
"1967","HAPPY","YELLOW",0.125054277029961,5,"emotion_color","Color-Emotion",0.634408602150538,0.481308411214953,"between"
"1968","HATE","YELLOW",0.0102040816326531,5,"emotion_color","Color-Emotion",0.365591397849462,0.432242990654206,"between"
"1969","HOPE","YELLOW",0.105080330004342,5,"emotion_color","Color-Emotion",0.786482334869432,0.658878504672897,"between"
"1970","JOY","YELLOW",0.113547546678246,5,"emotion_color","Color-Emotion",0.674347158218126,0.598130841121495,"between"
"1971","LOVE","YELLOW",0.0614370748299322,5,"emotion_color","Color-Emotion",0.706605222734255,0.642523364485981,"between"
"1972","PITY","YELLOW",0.0310374149659864,5,"emotion_color","Color-Emotion",0.552995391705069,0.94392523364486,"between"
"1973","PROUD","YELLOW",0.0747559893522626,5,"emotion_color","Color-Emotion",0.860215053763441,0.598130841121495,"between"
"1974","REGRET","YELLOW",0.0206207482993198,5,"emotion_color","Color-Emotion",0.588325652841782,0.75,"between"
"1975","SAD","YELLOW",0.0412414965986394,5,"emotion_color","Color-Emotion",0.387096774193548,0.920560747663551,"between"
"1976","SHAME","YELLOW",0.0816326530612245,5,"emotion_color","Color-Emotion",0.466973886328725,0.633177570093458,"between"
"1977","SURPRISED","YELLOW",0.0514455782312924,5,"emotion_color","Color-Emotion",0.926267281105991,0.504672897196262,"between"
"1978","WORRY","YELLOW",0.0510204081632653,5,"emotion_color","Color-Emotion",0.387096774193548,0.41588785046729,"between"
"1979","MERRY","YELLOW",0.126441881100266,5,"emotion_color","Color-Emotion",0.829493087557604,0.827102803738318,"between"
"1980","DESIRE","YELLOW",0.0629613547546679,5,"emotion_color","Color-Emotion",0.852534562211982,0.446261682242991,"between"
"1981","GOOD","YELLOW",0.103528911564626,5,"emotion_color","Color-Emotion",0.723502304147465,0.960280373831776,"between"
"1982","LIKE","YELLOW",0.0527482269503546,5,"emotion_color","Color-Emotion",0.792626728110599,0.866822429906542,"between"
"1983","BAD","YELLOW",0.0319148936170213,5,"emotion_color","Color-Emotion",0.56221198156682,0.759345794392523,"between"
"1984","WANT","YELLOW",0.0722789115646258,5,"emotion_color","Color-Emotion",0.986175115207373,0.658878504672897,"between"
"1985","TASTY","YELLOW",0.181632653061225,6,"taste_color","Taste-Color",0.877112135176651,0.661214953271028,"between"
"1986","TASTE (SOMETHING)","YELLOW",0.125776397515528,6,"taste_color","Taste-Color",0.91705069124424,0.829439252336449,"between"
"1987","SWEET","YELLOW",0.274622892635315,6,"taste_color","Taste-Color",0.741935483870968,0.927570093457944,"between"
"1988","SALT","YELLOW",0.210328014184398,6,"taste_color","Taste-Color",0.993855606758833,0.836448598130841,"between"
"1989","SALTY","YELLOW",0.189115646258503,6,"taste_color","Taste-Color",0.847926267281106,0.974299065420561,"between"
"1990","SOUR","YELLOW",0.153061224489796,6,"taste_color","Taste-Color",0.671274961597542,0.738317757009346,"between"
"1991","BITTER","YELLOW",0.113307823129252,6,"taste_color","Taste-Color",0.622119815668203,0.810747663551402,"between"
"1992","SPICY","YELLOW",0.206207482993197,6,"taste_color","Taste-Color",0.964669738863287,0.345794392523365,"between"
"1993","ROTTEN","YELLOW",0.114583333333334,6,"taste_color","Taste-Color",0.43778801843318,0.75,"between"
"1994","FRESH","YELLOW",0.236607142857143,6,"taste_color","Taste-Color",0.910906298003072,0.654205607476636,"between"
"1995","RAW","YELLOW",0.0510204081632653,6,"taste_color","Taste-Color",0.7357910906298,0.69392523364486,"between"
"1996","RIPE","YELLOW",0.448979591836735,6,"taste_color","Taste-Color",0.920122887864823,0.77803738317757,"between"
"1997","BLACK","YELLOW",0.721301020408163,3,"color","Color",0.894009216589862,0.941588785046729,"within"
"1998","WHITE","YELLOW",0.850185528756958,3,"color","Color",0.986175115207373,0.88785046728972,"within"
"1999","RED","YELLOW",0.866071428571428,3,"color","Color",0.935483870967742,0.72196261682243,"within"
"2000","BLUE","YELLOW",0.812852800694746,3,"color","Color",0.932411674347158,0.967289719626168,"within"
"2010","ANGER","PURPLE",0.0622874149659866,5,"emotion_color","Color-Emotion",0.523809523809524,0.560747663551402,"between"
"2011","ANXIETY","PURPLE",0.0421189752496743,5,"emotion_color","Color-Emotion",0.505376344086022,0.829439252336449,"between"
"2012","ENVY","PURPLE",0.0631648936170213,5,"emotion_color","Color-Emotion",0.608294930875576,0.929906542056075,"between"
"2013","FEAR (FRIGHT)","PURPLE",0.0634057971014493,5,"emotion_color","Color-Emotion",0.589861751152074,0.511682242990654,"between"
"2014","GLOOMY","PURPLE",0.123724489795918,5,"emotion_color","Color-Emotion",0.623655913978495,0.829439252336449,"between"
"2015","GRIEF","PURPLE",0.0306122448979591,5,"emotion_color","Color-Emotion",0.497695852534562,0.789719626168224,"between"
"2016","HAPPY","PURPLE",0.105718085106383,5,"emotion_color","Color-Emotion",0.559139784946236,0.532710280373832,"between"
"2017","HATE","PURPLE",0.0208333333333334,5,"emotion_color","Color-Emotion",0.440860215053764,0.483644859813084,"between"
"2018","HOPE","PURPLE",0.09375,5,"emotion_color","Color-Emotion",0.71121351766513,0.710280373831776,"between"
"2019","JOY","PURPLE",0.0966697502312673,5,"emotion_color","Color-Emotion",0.599078341013825,0.649532710280374,"between"
"2020","LOVE","PURPLE",0.143920068027211,5,"emotion_color","Color-Emotion",0.631336405529954,0.69392523364486,"between"
"2021","PITY","PURPLE",0.0820578231292518,5,"emotion_color","Color-Emotion",0.62826420890937,0.995327102803738,"between"
"2022","PROUD","PURPLE",0.154761904761905,5,"emotion_color","Color-Emotion",0.78494623655914,0.649532710280374,"between"
"2023","REGRET","PURPLE",0.0510204081632653,5,"emotion_color","Color-Emotion",0.663594470046083,0.801401869158878,"between"
"2024","SAD","PURPLE",0.0310374149659864,5,"emotion_color","Color-Emotion",0.46236559139785,0.869158878504673,"between"
"2025","SHAME","PURPLE",0.0421189752496743,5,"emotion_color","Color-Emotion",0.542242703533026,0.684579439252336,"between"
"2026","SURPRISED","PURPLE",0.0944420321320017,5,"emotion_color","Color-Emotion",0.85099846390169,0.55607476635514,"between"
"2027","WORRY","PURPLE",0.0306122448979591,5,"emotion_color","Color-Emotion",0.46236559139785,0.467289719626168,"between"
"2028","MERRY","PURPLE",0.166739036039948,5,"emotion_color","Color-Emotion",0.754224270353303,0.878504672897196,"between"
"2029","DESIRE","PURPLE",0.0931677018633541,5,"emotion_color","Color-Emotion",0.777265745007681,0.497663551401869,"between"
"2030","GOOD","PURPLE",0.0927051671732523,5,"emotion_color","Color-Emotion",0.648233486943164,0.908878504672897,"between"
"2031","LIKE","PURPLE",0.0310374149659864,5,"emotion_color","Color-Emotion",0.717357910906298,0.91822429906542,"between"
"2032","BAD","PURPLE",0.0208333333333333,5,"emotion_color","Color-Emotion",0.637480798771122,0.810747663551402,"between"
"2033","WANT","PURPLE",0.0510204081632653,5,"emotion_color","Color-Emotion",0.938556067588326,0.710280373831776,"between"
"2034","TASTY","PURPLE",0.107336956521739,6,"taste_color","Taste-Color",0.80184331797235,0.712616822429906,"between"
"2035","TASTE (SOMETHING)","PURPLE",0.0734250221827862,6,"taste_color","Taste-Color",0.841781874039939,0.880841121495327,"between"
"2036","SWEET","PURPLE",0.127717391304348,6,"taste_color","Taste-Color",0.666666666666667,0.978971962616823,"between"
"2037","SALT","PURPLE",0.0625271385149804,6,"taste_color","Taste-Color",0.930875576036866,0.88785046728972,"between"
"2038","SALTY","PURPLE",0.0836291038154394,6,"taste_color","Taste-Color",0.923195084485407,0.974299065420561,"between"
"2039","SOUR","PURPLE",0.0918367346938778,6,"taste_color","Taste-Color",0.746543778801843,0.789719626168224,"between"
"2040","BITTER","PURPLE",0.0408163265306123,6,"taste_color","Taste-Color",0.697388632872504,0.86214953271028,"between"
"2041","SPICY","PURPLE",0.115691489361702,6,"taste_color","Taste-Color",0.889400921658986,0.397196261682243,"between"
"2042","ROTTEN","PURPLE",0.115718627876683,6,"taste_color","Taste-Color",0.513056835637481,0.801401869158878,"between"
"2043","FRESH","PURPLE",0.147606382978723,6,"taste_color","Taste-Color",0.835637480798771,0.602803738317757,"between"
"2044","RAW","PURPLE",0.122448979591837,6,"taste_color","Taste-Color",0.811059907834101,0.745327102803738,"between"
"2045","RIPE","PURPLE",0.198653929656969,6,"taste_color","Taste-Color",0.995391705069125,0.829439252336449,"between"
"2046","BLACK","PURPLE",0.85054347826087,3,"color","Color",0.969278033794163,0.89018691588785,"within"
"2047","WHITE","PURPLE",0.72172619047619,3,"color","Color",0.910906298003072,0.836448598130841,"within"
"2048","RED","PURPLE",0.876275510204082,3,"color","Color",0.989247311827957,0.773364485981308,"within"
"2049","BLUE","PURPLE",0.823491098567086,3,"color","Color",0.857142857142857,0.91588785046729,"within"
"2050","YELLOW","PURPLE",0.873558118899733,3,"color","Color",0.924731182795699,0.948598130841122,"within"
"2059","ANGER","GREEN",0.0418882978723404,5,"emotion_color","Color-Emotion",0.417818740399386,0.565420560747664,"between"
"2060","ANXIETY","GREEN",0,5,"emotion_color","Color-Emotion",0.399385560675883,0.83411214953271,"between"
"2061","ENVY","GREEN",0.400044326241135,5,"emotion_color","Color-Emotion",0.502304147465438,0.934579439252337,"between"
"2062","FEAR (FRIGHT)","GREEN",0.0421099290780142,5,"emotion_color","Color-Emotion",0.483870967741935,0.516355140186916,"between"
"2063","GLOOMY","GREEN",0.0833695180199739,5,"emotion_color","Color-Emotion",0.517665130568356,0.824766355140187,"between"
"2064","GRIEF","GREEN",0.126108156028369,5,"emotion_color","Color-Emotion",0.391705069124424,0.794392523364486,"between"
"2065","HAPPY","GREEN",0.0616496598639455,5,"emotion_color","Color-Emotion",0.665130568356375,0.537383177570094,"between"
"2066","HATE","GREEN",0.053191489361702,5,"emotion_color","Color-Emotion",0.334869431643625,0.488317757009346,"between"
"2067","HOPE","GREEN",0.0528344671201813,5,"emotion_color","Color-Emotion",0.817204301075269,0.714953271028038,"between"
"2068","JOY","GREEN",0.0629432624113476,5,"emotion_color","Color-Emotion",0.705069124423963,0.654205607476636,"between"
"2069","LOVE","GREEN",0.0838037342596611,5,"emotion_color","Color-Emotion",0.737327188940092,0.698598130841122,"between"
"2070","PITY","GREEN",0.0826955782312926,5,"emotion_color","Color-Emotion",0.522273425499232,1,"between"
"2071","PROUD","GREEN",0.112244897959184,5,"emotion_color","Color-Emotion",0.890937019969278,0.654205607476636,"between"
"2072","REGRET","GREEN",0.0217803030303031,5,"emotion_color","Color-Emotion",0.557603686635945,0.80607476635514,"between"
"2073","SAD","GREEN",0.075421472937001,5,"emotion_color","Color-Emotion",0.356374807987711,0.864485981308411,"between"
"2074","SHAME","GREEN",0.03125,5,"emotion_color","Color-Emotion",0.436251920122888,0.689252336448598,"between"
"2075","SURPRISED","GREEN",0.0421195652173913,5,"emotion_color","Color-Emotion",0.956989247311828,0.560747663551402,"between"
"2076","WORRY","GREEN",0.0308248299319729,5,"emotion_color","Color-Emotion",0.356374807987711,0.47196261682243,"between"
"2077","MERRY","GREEN",0.113732993197279,5,"emotion_color","Color-Emotion",0.860215053763441,0.883177570093458,"between"
"2078","DESIRE","GREEN",0.0408163265306122,5,"emotion_color","Color-Emotion",0.883256528417819,0.502336448598131,"between"
"2079","GOOD","GREEN",0.153061224489796,5,"emotion_color","Color-Emotion",0.754224270353303,0.904205607476635,"between"
"2080","LIKE","GREEN",0.115691489361702,5,"emotion_color","Color-Emotion",0.823348694316436,0.922897196261682,"between"
"2081","BAD","GREEN",0.0204081632653061,5,"emotion_color","Color-Emotion",0.531490015360983,0.815420560747664,"between"
"2082","WANT","GREEN",0.0321557971014493,5,"emotion_color","Color-Emotion",0.955453149001536,0.714953271028038,"between"
"2083","TASTY","GREEN",0.244897959183674,6,"taste_color","Taste-Color",0.907834101382489,0.717289719626168,"between"
"2084","TASTE (SOMETHING)","GREEN",0.134141156462585,6,"taste_color","Taste-Color",0.947772657450077,0.885514018691589,"between"
"2085","SWEET","GREEN",0.270138888888889,6,"taste_color","Taste-Color",0.772657450076805,0.983644859813084,"between"
"2086","SALT","GREEN",0.209726443768997,6,"taste_color","Taste-Color",0.963133640552995,0.892523364485981,"between"
"2087","SALTY","GREEN",0.163265306122449,6,"taste_color","Taste-Color",0.817204301075269,0.969626168224299,"between"
"2088","SOUR","GREEN",0.216624149659864,6,"taste_color","Taste-Color",0.640552995391705,0.794392523364486,"between"
"2089","BITTER","GREEN",0.105978260869565,6,"taste_color","Taste-Color",0.591397849462366,0.866822429906542,"between"
"2090","SPICY","GREEN",0.218193660442901,6,"taste_color","Taste-Color",0.995391705069124,0.401869158878505,"between"
"2091","ROTTEN","GREEN",0.226828231292517,6,"taste_color","Taste-Color",0.407066052227343,0.80607476635514,"between"
"2092","FRESH","GREEN",0.459183673469387,6,"taste_color","Taste-Color",0.941628264208909,0.598130841121495,"between"
"2093","RAW","GREEN",0.361607142857143,6,"taste_color","Taste-Color",0.705069124423963,0.75,"between"
"2094","RIPE","GREEN",0.445804988662131,6,"taste_color","Taste-Color",0.889400921658986,0.83411214953271,"between"
"2095","BLACK","GREEN",0.787755102040816,3,"color","Color",0.863287250384025,0.885514018691589,"within"
"2096","WHITE","GREEN",0.781680113906027,3,"color","Color",0.98310291858679,0.831775700934579,"within"
"2097","RED","GREEN",0.927721088435374,3,"color","Color",0.904761904761905,0.77803738317757,"within"
"2098","BLUE","GREEN",0.917701863354037,3,"color","Color",0.963133640552995,0.911214953271028,"within"
"2099","YELLOW","GREEN",0.882978723404256,3,"color","Color",0.969278033794163,0.94392523364486,"within"
"2100","PURPLE","GREEN",0.874945722970039,3,"color","Color",0.894009216589862,0.995327102803738,"within"
"2108","ANGER","ORANGE (COLOR)",0.0104166666666667,5,"emotion_color","Color-Emotion",0.337941628264209,0.558411214953271,"between"
"2109","ANXIETY","ORANGE (COLOR)",0,5,"emotion_color","Color-Emotion",0.319508448540707,0.827102803738318,"between"
"2110","ENVY","ORANGE (COLOR)",0.0410289115646258,5,"emotion_color","Color-Emotion",0.422427035330261,0.927570093457944,"between"
"2111","FEAR (FRIGHT)","ORANGE (COLOR)",0.0104166666666667,5,"emotion_color","Color-Emotion",0.403993855606759,0.509345794392523,"between"
"2112","GLOOMY","ORANGE (COLOR)",0.0842379504993487,5,"emotion_color","Color-Emotion",0.43778801843318,0.831775700934579,"between"
"2113","GRIEF","ORANGE (COLOR)",0.0625,5,"emotion_color","Color-Emotion",0.311827956989247,0.787383177570093,"between"
"2114","HAPPY","ORANGE (COLOR)",0.126108156028369,5,"emotion_color","Color-Emotion",0.745007680491551,0.530373831775701,"between"
"2115","HATE","ORANGE (COLOR)",0,5,"emotion_color","Color-Emotion",0.254992319508449,0.481308411214953,"between"
"2116","HOPE","ORANGE (COLOR)",0.0944986690328307,5,"emotion_color","Color-Emotion",0.897081413210445,0.707943925233645,"between"
"2117","JOY","ORANGE (COLOR)",0.136561007381676,5,"emotion_color","Color-Emotion",0.78494623655914,0.647196261682243,"between"
"2118","LOVE","ORANGE (COLOR)",0.0418882978723404,5,"emotion_color","Color-Emotion",0.817204301075269,0.691588785046729,"between"
"2119","PITY","ORANGE (COLOR)",0,5,"emotion_color","Color-Emotion",0.442396313364055,0.992990654205607,"between"
"2120","PROUD","ORANGE (COLOR)",0.0724914965986397,5,"emotion_color","Color-Emotion",0.970814132104455,0.647196261682243,"between"
"2121","REGRET","ORANGE (COLOR)",0.0204081632653061,5,"emotion_color","Color-Emotion",0.477726574500768,0.799065420560748,"between"
"2122","SAD","ORANGE (COLOR)",0.0416666666666667,5,"emotion_color","Color-Emotion",0.276497695852535,0.871495327102804,"between"
"2123","SHAME","ORANGE (COLOR)",0.0102040816326531,5,"emotion_color","Color-Emotion",0.356374807987711,0.682242990654206,"between"
"2124","SURPRISED","ORANGE (COLOR)",0.0829353017802868,5,"emotion_color","Color-Emotion",0.963133640552995,0.553738317757009,"between"
"2125","WORRY","ORANGE (COLOR)",0.0306122448979592,5,"emotion_color","Color-Emotion",0.276497695852535,0.464953271028037,"between"
"2126","MERRY","ORANGE (COLOR)",0.106575963718821,5,"emotion_color","Color-Emotion",0.940092165898617,0.876168224299065,"between"
"2127","DESIRE","ORANGE (COLOR)",0.0308248299319729,5,"emotion_color","Color-Emotion",0.963133640552995,0.495327102803738,"between"
"2128","GOOD","ORANGE (COLOR)",0.123724489795918,5,"emotion_color","Color-Emotion",0.834101382488479,0.911214953271028,"between"
"2129","LIKE","ORANGE (COLOR)",0.0416666666666667,5,"emotion_color","Color-Emotion",0.903225806451613,0.91588785046729,"between"
"2130","BAD","ORANGE (COLOR)",0.0410289115646258,5,"emotion_color","Color-Emotion",0.451612903225806,0.808411214953271,"between"
"2131","WANT","ORANGE (COLOR)",0.0421195652173913,5,"emotion_color","Color-Emotion",0.87557603686636,0.707943925233645,"between"
"2132","TASTY","ORANGE (COLOR)",0.406802721088436,6,"taste_color","Taste-Color",0.987711213517665,0.710280373831776,"between"
"2133","TASTE (SOMETHING)","ORANGE (COLOR)",0.410603371783496,6,"taste_color","Taste-Color",0.972350230414747,0.878504672897196,"between"
"2134","SWEET","ORANGE (COLOR)",0.396005210594876,6,"taste_color","Taste-Color",0.852534562211982,0.976635514018692,"between"
"2135","SALT","ORANGE (COLOR)",0.329931972789115,6,"taste_color","Taste-Color",0.883256528417819,0.885514018691589,"between"
"2136","SALTY","ORANGE (COLOR)",0.26530612244898,6,"taste_color","Taste-Color",0.737327188940092,0.976635514018692,"between"
"2137","SOUR","ORANGE (COLOR)",0.375,6,"taste_color","Taste-Color",0.560675883256529,0.787383177570093,"between"
"2138","BITTER","ORANGE (COLOR)",0.178793256433008,6,"taste_color","Taste-Color",0.511520737327189,0.85981308411215,"between"
"2139","SPICY","ORANGE (COLOR)",0.370535714285715,6,"taste_color","Taste-Color",0.924731182795699,0.394859813084112,"between"
"2140","ROTTEN","ORANGE (COLOR)",0.185799319727891,6,"taste_color","Taste-Color",0.327188940092166,0.799065420560748,"between"
"2141","FRESH","ORANGE (COLOR)",0.41156462585034,6,"taste_color","Taste-Color",0.978494623655914,0.605140186915888,"between"
"2142","RAW","ORANGE (COLOR)",0.250976986539297,6,"taste_color","Taste-Color",0.625192012288787,0.742990654205608,"between"
"2143","RIPE","ORANGE (COLOR)",0.552540165002171,6,"taste_color","Taste-Color",0.80952380952381,0.827102803738318,"between"
"2144","BLACK","ORANGE (COLOR)",0.73881893182805,3,"color","Color",0.783410138248848,0.892523364485981,"within"
"2145","WHITE","ORANGE (COLOR)",0.728614850195397,3,"color","Color",0.903225806451613,0.838785046728972,"within"
"2146","RED","ORANGE (COLOR)",0.834608843537415,3,"color","Color",0.824884792626728,0.771028037383178,"within"
"2147","BLUE","ORANGE (COLOR)",0.804634353741496,3,"color","Color",0.956989247311828,0.918224299065421,"within"
"2148","YELLOW","ORANGE (COLOR)",0.906675170068028,3,"color","Color",0.889400921658986,0.950934579439252,"within"
"2149","PURPLE","ORANGE (COLOR)",0.851818988464951,3,"color","Color",0.814132104454685,0.997663551401869,"within"
"2150","GREEN","ORANGE (COLOR)",0.824192176870748,3,"color","Color",0.920122887864823,0.992990654205607,"within"
"2157","ANGER","DARK",0.354166666666667,5,"emotion_color","Color-Emotion",0.6036866359447,0.570093457943925,"between"
"2158","ANXIETY","DARK",0.448979591836735,5,"emotion_color","Color-Emotion",0.585253456221198,0.838785046728972,"between"
"2159","ENVY","DARK",0.292227529309597,5,"emotion_color","Color-Emotion",0.688172043010753,0.939252336448598,"between"
"2160","FEAR (FRIGHT)","DARK",0.608843537414966,5,"emotion_color","Color-Emotion",0.66973886328725,0.521028037383178,"between"
"2161","GLOOMY","DARK",0.758651286601597,5,"emotion_color","Color-Emotion",0.703533026113671,0.820093457943925,"between"
"2162","GRIEF","DARK",0.448328267477204,5,"emotion_color","Color-Emotion",0.577572964669739,0.799065420560748,"between"
"2163","HAPPY","DARK",0.148936170212766,5,"emotion_color","Color-Emotion",0.47926267281106,0.542056074766355,"between"
"2164","HATE","DARK",0.447619047619048,5,"emotion_color","Color-Emotion",0.52073732718894,0.492990654205608,"between"
"2165","HOPE","DARK",0.26530612244898,5,"emotion_color","Color-Emotion",0.631336405529954,0.719626168224299,"between"
"2166","JOY","DARK",0.14751552795031,5,"emotion_color","Color-Emotion",0.519201228878648,0.658878504672897,"between"
"2167","LOVE","DARK",0.158385093167702,5,"emotion_color","Color-Emotion",0.551459293394777,0.703271028037383,"between"
"2168","PITY","DARK",0.38623534520191,5,"emotion_color","Color-Emotion",0.708141321044547,0.995327102803738,"between"
